"bin","tree_id","tree_in_bin","prop1","k","mean_mast","mean_coph","mean_preserved_cherries"
"60-65%",321,10,0.625,10,20.3333333333333,0.13990164795337,0.4
"60-65%",321,10,0.625,11,20.2,0.0953185483026749,0.266666666666667
"60-65%",321,10,0.625,12,18.8666666666667,0.0618513295660627,0.666666666666667
"60-65%",321,10,0.625,13,18.2,0.0338239604706588,0.2
"60-65%",321,10,0.625,14,17,0.0139683080852981,0.2
"60-65%",321,10,0.625,15,16.8,0.00157153166743814,0.133333333333333
"60-65%",321,10,0.625,16,16.6,-0.00222150332727719,0.266666666666667
"60-65%",321,10,0.625,17,17.2666666666667,0.00144986289591691,0.266666666666667
"60-65%",321,10,0.625,18,17.3333333333333,0.0140320234810795,0
"60-65%",321,10,0.625,19,18.4,0.0319504758081355,0.2
"60-65%",321,10,0.625,20,18.9333333333333,0.0604166737427159,0.2
"60-65%",321,10,0.625,21,19.8666666666667,0.0963732582456888,0.266666666666667
"60-65%",321,10,0.625,22,21.5333333333333,0.137917295030892,0.266666666666667
"60-65%",321,10,0.625,23,21.9333333333333,0.188252933267146,0.266666666666667
"60-65%",321,10,0.625,24,22.2666666666667,0.248802319300705,0.2
"60-65%",321,10,0.625,25,22.7333333333333,0.31578598978471,0.666666666666667
"60-65%",321,10,0.625,26,25.2,0.389241993862221,0.866666666666667
"60-65%",321,10,0.625,27,26.2,0.471671665420601,0.733333333333333
"60-65%",321,10,0.625,28,28,0.561833515219032,1.06666666666667
"60-65%",321,10,0.625,29,28.8,0.659471421397682,1.2
"60-65%",321,10,0.625,30,29.9333333333333,0.765564196069036,1.53333333333333
"60-65%",321,10,0.625,31,30.9333333333333,0.878935401929042,1.8
"60-65%",321,10,0.625,32,32,1,2
"60-65%",322,11,0.625,1,30.9333333333333,0.878849671648799,1.93333333333333
"60-65%",322,11,0.625,2,30.0666666666667,0.765338987435837,1.6
"60-65%",322,11,0.625,3,28.8666666666667,0.659575035725012,1.53333333333333
"60-65%",322,11,0.625,4,28.0666666666667,0.561623161308791,1.46666666666667
"60-65%",322,11,0.625,5,26.4666666666667,0.471313623908695,1.06666666666667
"60-65%",322,11,0.625,6,26.0666666666667,0.388555648577477,0.933333333333333
"60-65%",322,11,0.625,7,23.7333333333333,0.315376344767266,0.8
"60-65%",322,11,0.625,8,23.8,0.248180305532887,1.06666666666667
"60-65%",322,11,0.625,9,21.8666666666667,0.190035188672482,0.733333333333333
"60-65%",322,11,0.625,10,20.4666666666667,0.138738640072829,0.466666666666667
"60-65%",322,11,0.625,11,20,0.0953538241572146,0.333333333333333
"60-65%",322,11,0.625,12,20.2666666666667,0.0612210095173799,0.666666666666667
"60-65%",322,11,0.625,13,19.8666666666667,0.0317896739667179,0.333333333333333
"60-65%",322,11,0.625,14,20,0.0125449656650588,0.666666666666667
"60-65%",322,11,0.625,15,19.2,0.00236353844594399,0.666666666666667
"60-65%",322,11,0.625,16,19.1333333333333,-0.00170348976492086,0.6
"60-65%",322,11,0.625,17,19.5333333333333,0.000525635453360481,0.466666666666667
"60-65%",322,11,0.625,18,18.9333333333333,0.0133217491074869,0.266666666666667
"60-65%",322,11,0.625,19,19.6666666666667,0.033318024163364,0.6
"60-65%",322,11,0.625,20,19.6666666666667,0.0612411836273996,0.533333333333333
"60-65%",322,11,0.625,21,20.4666666666667,0.0960111895068715,0.8
"60-65%",322,11,0.625,22,22.0666666666667,0.138916874443269,0.733333333333333
"60-65%",322,11,0.625,23,22.5333333333333,0.189493850754349,0.533333333333333
"60-65%",322,11,0.625,24,24.0666666666667,0.248250547725106,0.666666666666667
"60-65%",322,11,0.625,25,23.5333333333333,0.315145265306535,1.2
"60-65%",322,11,0.625,26,26.2666666666667,0.389906406182557,1.46666666666667
"60-65%",322,11,0.625,27,26.6,0.471724888450809,1.46666666666667
"60-65%",322,11,0.625,28,27.8,0.562022253412555,1.46666666666667
"60-65%",322,11,0.625,29,28.9333333333333,0.659814760157601,1.8
"60-65%",322,11,0.625,30,30,0.765768721351129,1.93333333333333
"60-65%",322,11,0.625,31,30.9333333333333,0.878849671648799,1.86666666666667
"60-65%",322,11,0.625,32,32,1,2
"60-65%",324,12,0.625,1,30.9333333333333,0.878883963760896,1.86666666666667
"60-65%",324,12,0.625,2,29.9333333333333,0.765564196069036,1.86666666666667
"60-65%",324,12,0.625,3,28.9333333333333,0.659549706516071,1.4
"60-65%",324,12,0.625,4,27.8,0.561645305151927,1.33333333333333
"60-65%",324,12,0.625,5,26.1333333333333,0.472228224385493,1
"60-65%",324,12,0.625,6,24.6,0.389564541318645,0.933333333333333
"60-65%",324,12,0.625,7,22.3333333333333,0.314919761338723,0.8
"60-65%",324,12,0.625,8,22.8666666666667,0.248572629091385,0.733333333333333
"60-65%",324,12,0.625,9,20.5333333333333,0.189964383255768,0.666666666666667
"60-65%",324,12,0.625,10,20.8666666666667,0.138904251208734,0.333333333333333
"60-65%",324,12,0.625,11,20.8,0.0959935515796017,0.2
"60-65%",324,12,0.625,12,20.1333333333333,0.0604239634430991,0.466666666666667
"60-65%",324,12,0.625,13,17.9333333333333,0.0340821992616871,0.0666666666666667
"60-65%",324,12,0.625,14,18.8666666666667,0.0136462547661137,0.466666666666667
"60-65%",324,12,0.625,15,18.2666666666667,0.00183232096528485,0.2
"60-65%",324,12,0.625,16,19,-0.00229646749785146,0.2
"60-65%",324,12,0.625,17,18.4666666666667,0.00262524075135431,0.133333333333333
"60-65%",324,12,0.625,18,18.2,0.0142924724103131,0.266666666666667
"60-65%",324,12,0.625,19,19.4,0.0328068172186884,0.333333333333333
"60-65%",324,12,0.625,20,20.2,0.0602426580167347,0.4
"60-65%",324,12,0.625,21,20.3333333333333,0.0945487483068428,0.4
"60-65%",324,12,0.625,22,21.2666666666667,0.139416283213663,0.6
"60-65%",324,12,0.625,23,21.6,0.188896574301295,0.6
"60-65%",324,12,0.625,24,22.4,0.248187346927672,0.466666666666667
"60-65%",324,12,0.625,25,21.2666666666667,0.315621409258778,0.533333333333333
"60-65%",324,12,0.625,26,25.4,0.389385065722995,0.933333333333333
"60-65%",324,12,0.625,27,26.1333333333333,0.471797535662198,1.2
"60-65%",324,12,0.625,28,27.6,0.561618556571998,1.13333333333333
"60-65%",324,12,0.625,29,28.6,0.660335129285816,1.33333333333333
"60-65%",324,12,0.625,30,29.9333333333333,0.765687142061189,1.86666666666667
"60-65%",324,12,0.625,31,30.9333333333333,0.878901109816945,1.86666666666667
"60-65%",324,12,0.625,32,32,1,2
"60-65%",331,13,0.625,1,30.9333333333333,0.878883963760896,0.866666666666667
"60-65%",331,13,0.625,2,30,0.765748038000022,0.6
"60-65%",331,13,0.625,3,28.9333333333333,0.659529246384553,0.133333333333333
"60-65%",331,13,0.625,4,25.6,0.56214355784776,0.0666666666666667
"60-65%",331,13,0.625,5,26.2,0.47201976025641,0.0666666666666667
"60-65%",331,13,0.625,6,23.8,0.389502487382135,0
"60-65%",331,13,0.625,7,21.4,0.315739051373609,0.0666666666666667
"60-65%",331,13,0.625,8,20.1333333333333,0.248573593107062,0
"60-65%",331,13,0.625,9,20.5333333333333,0.189457661892245,0
"60-65%",331,13,0.625,10,20.2666666666667,0.13896834400911,0
"60-65%",331,13,0.625,11,17,0.0957580517294801,0
"60-65%",331,13,0.625,12,18.8666666666667,0.0600396136738164,0
"60-65%",331,13,0.625,13,17.0666666666667,0.0343351674153345,0
"60-65%",331,13,0.625,14,16.4,0.0135811425338053,0
"60-65%",331,13,0.625,15,15.8,0.0017097391862,0
"60-65%",331,13,0.625,16,16,-0.00209540699601761,0
"60-65%",331,13,0.625,17,15.6666666666667,0.00197235449917393,0
"60-65%",331,13,0.625,18,15.7333333333333,0.0144205858690994,0
"60-65%",331,13,0.625,19,15.3333333333333,0.0334418729214973,0
"60-65%",331,13,0.625,20,17.4666666666667,0.060159206147658,0
"60-65%",331,13,0.625,21,19,0.0953326825451954,0
"60-65%",331,13,0.625,22,19.5333333333333,0.137162935855147,0
"60-65%",331,13,0.625,23,19.4,0.189146061381397,0
"60-65%",331,13,0.625,24,19.4,0.248935762290359,0
"60-65%",331,13,0.625,25,23.7333333333333,0.314288208602117,0
"60-65%",331,13,0.625,26,23.1333333333333,0.389428155671751,0
"60-65%",331,13,0.625,27,27,0.471149135030702,0.0666666666666667
"60-65%",331,13,0.625,28,26.4,0.561302260528972,0
"60-65%",331,13,0.625,29,28.8,0.660100273930649,0.266666666666667
"60-65%",331,13,0.625,30,30,0.765482616779097,0.466666666666667
"60-65%",331,13,0.625,31,31,0.878866817704848,0.933333333333333
"60-65%",331,13,0.625,32,32,1,2
"60-65%",334,14,0.625,1,31,0.878832525592751,0.866666666666667
"60-65%",334,14,0.625,2,29.8666666666667,0.765401037489158,0.266666666666667
"60-65%",334,14,0.625,3,29,0.660042448943779,0.4
"60-65%",334,14,0.625,4,26.4666666666667,0.562220574596694,0
"60-65%",334,14,0.625,5,25.4,0.471352242545091,0.0666666666666667
"60-65%",334,14,0.625,6,23.2,0.390142008107944,0
"60-65%",334,14,0.625,7,21.6,0.315678127931728,0
"60-65%",334,14,0.625,8,22.2,0.248013816121002,0
"60-65%",334,14,0.625,9,23,0.189928194393665,0
"60-65%",334,14,0.625,10,17.8666666666667,0.139658610384479,0
"60-65%",334,14,0.625,11,18.1333333333333,0.0962466893569931,0
"60-65%",334,14,0.625,12,17,0.0613391498049449,0
"60-65%",334,14,0.625,13,16.9333333333333,0.0336948410751447,0
"60-65%",334,14,0.625,14,15.6,0.0131274679134769,0
"60-65%",334,14,0.625,15,15.9333333333333,0.00184104684268696,0
"60-65%",334,14,0.625,16,16,-0.000391437967800068,0
"60-65%",334,14,0.625,17,15.6666666666667,0.00210274914809728,0
"60-65%",334,14,0.625,18,16.6,0.0133214077738751,0
"60-65%",334,14,0.625,19,15.1333333333333,0.0340821992616871,0
"60-65%",334,14,0.625,20,18.3333333333333,0.0610324794829301,0
"60-65%",334,14,0.625,21,19.2,0.0950232516918352,0
"60-65%",334,14,0.625,22,18.7333333333333,0.137584918192555,0
"60-65%",334,14,0.625,23,20.2,0.189616593882817,0
"60-65%",334,14,0.625,24,22.6,0.248715041507177,0
"60-65%",334,14,0.625,25,25,0.314402254468298,0
"60-65%",334,14,0.625,26,23.1333333333333,0.389314822042525,0
"60-65%",334,14,0.625,27,26.2,0.47196684432756,0
"60-65%",334,14,0.625,28,25.6666666666667,0.562110929370562,0
"60-65%",334,14,0.625,29,28.8,0.659678650052342,0.0666666666666667
"60-65%",334,14,0.625,30,30,0.765482616779097,0.466666666666667
"60-65%",334,14,0.625,31,30.9333333333333,0.878866817704848,0.933333333333333
"60-65%",334,14,0.625,32,32,1,2
"60-65%",336,15,0.625,1,31.2666666666667,0.878832525592751,1.86666666666667
"60-65%",336,15,0.625,2,30.0666666666667,0.765584879420143,1.73333333333333
"60-65%",336,15,0.625,3,28.6666666666667,0.660231514958486,1.4
"60-65%",336,15,0.625,4,27.8666666666667,0.561590532831594,1.4
"60-65%",336,15,0.625,5,26.5333333333333,0.471928225691165,1.4
"60-65%",336,15,0.625,6,25.7333333333333,0.389119725566061,0.933333333333333
"60-65%",336,15,0.625,7,24.6666666666667,0.315205580228136,1.2
"60-65%",336,15,0.625,8,24.1333333333333,0.247887414526133,1.13333333333333
"60-65%",336,15,0.625,9,21.5333333333333,0.190260234916966,0.933333333333333
"60-65%",336,15,0.625,10,21.4666666666667,0.139016920509134,1.06666666666667
"60-65%",336,15,0.625,11,20,0.0958071859301878,0.6
"60-65%",336,15,0.625,12,19.9333333333333,0.0617865996207291,0.333333333333333
"60-65%",336,15,0.625,13,19.4666666666667,0.0333285849786652,0.466666666666667
"60-65%",336,15,0.625,14,19,0.0131915246428701,0.4
"60-65%",336,15,0.625,15,19.2,0.00275563540027766,0.6
"60-65%",336,15,0.625,16,18.4666666666667,-0.00111003276869357,0.266666666666667
"60-65%",336,15,0.625,17,18.9333333333333,0.00184104684268696,0.4
"60-65%",336,15,0.625,18,18.6,0.0138391391235966,0.133333333333333
"60-65%",336,15,0.625,19,19.6,0.0330703461876369,0.4
"60-65%",336,15,0.625,20,20.1333333333333,0.0611117237367323,0.866666666666667
"60-65%",336,15,0.625,21,20.2666666666667,0.0960111895068715,0.6
"60-65%",336,15,0.625,22,20.7333333333333,0.139147288777626,0.6
"60-65%",336,15,0.625,23,21.4,0.189125621368945,0.733333333333333
"60-65%",336,15,0.625,24,24.3333333333333,0.249195606874881,1.13333333333333
"60-65%",336,15,0.625,25,23.9333333333333,0.315503767143947,0.866666666666667
"60-65%",336,15,0.625,26,24.1333333333333,0.390142008107944,1
"60-65%",336,15,0.625,27,26.2,0.472097534356527,1.13333333333333
"60-65%",336,15,0.625,28,28.0666666666667,0.561524000716722,1.66666666666667
"60-65%",336,15,0.625,29,29.0666666666667,0.65978943094866,1.6
"60-65%",336,15,0.625,30,29.9333333333333,0.765666458710082,1.86666666666667
"60-65%",336,15,0.625,31,30.8666666666667,0.878866817704848,1.66666666666667
"60-65%",336,15,0.625,32,32,1,2
"60-65%",338,16,0.625,1,30.9333333333333,0.878883963760896,1.93333333333333
"60-65%",338,16,0.625,2,29.8666666666667,0.765217195558172,1.66666666666667
"60-65%",338,16,0.625,3,28.9333333333333,0.659549706516071,1.53333333333333
"60-65%",338,16,0.625,4,28.3333333333333,0.562237212059589,1.73333333333333
"60-65%",338,16,0.625,5,27.3333333333333,0.47129924924085,1.46666666666667
"60-65%",338,16,0.625,6,24.9333333333333,0.390386880747044,1.33333333333333
"60-65%",338,16,0.625,7,24.8,0.315023418422773,1.13333333333333
"60-65%",338,16,0.625,8,24.6666666666667,0.24836636572917,1.2
"60-65%",338,16,0.625,9,22.1333333333333,0.19096050482567,1
"60-65%",338,16,0.625,10,21.6666666666667,0.139160622410237,0.6
"60-65%",338,16,0.625,11,19.5333333333333,0.0959161168916137,0.466666666666667
"60-65%",338,16,0.625,12,19.8,0.0608439494484804,0.6
"60-65%",338,16,0.625,13,18.9333333333333,0.0338292311080397,0.466666666666667
"60-65%",338,16,0.625,14,19.2,0.0135797456972782,0.533333333333333
"60-65%",338,16,0.625,15,18.3333333333333,0.00288694305676463,0.533333333333333
"60-65%",338,16,0.625,16,19.4,-0.00212272921866615,0.6
"60-65%",338,16,0.625,17,19.2,0.00157934453727664,0.333333333333333
"60-65%",338,16,0.625,18,19.0666666666667,0.0148102037600346,0.6
"60-65%",338,16,0.625,19,18.0666666666667,0.0345934062063628,0.533333333333333
"60-65%",338,16,0.625,20,19.6,0.060908679393814,0.4
"60-65%",338,16,0.625,21,21.7333333333333,0.09490734536315,1.06666666666667
"60-65%",338,16,0.625,22,21.5333333333333,0.13811175609976,0.8
"60-65%",338,16,0.625,23,22.2666666666667,0.190367229195783,1.06666666666667
"60-65%",338,16,0.625,24,23.7333333333333,0.248634215724153,1
"60-65%",338,16,0.625,25,23.9333333333333,0.31468447710906,1.06666666666667
"60-65%",338,16,0.625,26,25.3333333333333,0.389010847070615,1.4
"60-65%",338,16,0.625,27,25.5333333333333,0.471686269814413,1.06666666666667
"60-65%",338,16,0.625,28,28.2666666666667,0.562121414004625,1.6
"60-65%",338,16,0.625,29,28.9333333333333,0.65989304527599,1.66666666666667
"60-65%",338,16,0.625,30,30.0666666666667,0.76554351271793,1.8
"60-65%",338,16,0.625,31,31.0666666666667,0.878815379536703,1.6
"60-65%",338,16,0.625,32,32,1,2
"60-65%",343,17,0.625,1,30.8666666666667,0.878832525592751,1.73333333333333
"60-65%",343,17,0.625,2,30,0.765421720840264,1.8
"60-65%",343,17,0.625,3,28.9333333333333,0.659496750606623,1.6
"60-65%",343,17,0.625,4,28,0.561330284269377,1.4
"60-65%",343,17,0.625,5,27.0666666666667,0.471797535662198,1.33333333333333
"60-65%",343,17,0.625,6,26.0666666666667,0.38963513841885,1.26666666666667
"60-65%",343,17,0.625,7,23.2666666666667,0.315493986882098,1
"60-65%",343,17,0.625,8,23.2,0.248707036096715,0.8
"60-65%",343,17,0.625,9,22.4,0.189805451265197,1.06666666666667
"60-65%",343,17,0.625,10,21.5333333333333,0.138582314937191,0.933333333333333
"60-65%",343,17,0.625,11,19.8,0.0966087580958103,0.4
"60-65%",343,17,0.625,12,20.8666666666667,0.0582813732160994,0.333333333333333
"60-65%",343,17,0.625,13,19.6666666666667,0.0333285849786652,0.266666666666667
"60-65%",343,17,0.625,14,18.8,0.0139679667516863,0.4
"60-65%",343,17,0.625,15,19.2,0.00126319592432584,0.666666666666667
"60-65%",343,17,0.625,16,18.4666666666667,-0.00176872942622087,0.466666666666667
"60-65%",343,17,0.625,17,19.7333333333333,0.000778611881368685,0.266666666666667
"60-65%",343,17,0.625,18,19.5333333333333,0.0147475438671686,0.666666666666667
"60-65%",343,17,0.625,19,19.3333333333333,0.0325591392429613,0.4
"60-65%",343,17,0.625,20,19,0.0617275294769466,0.533333333333333
"60-65%",343,17,0.625,21,19.4666666666667,0.0953853204306524,0.4
"60-65%",343,17,0.625,22,22.6,0.140323630290778,1.06666666666667
"60-65%",343,17,0.625,23,22.0666666666667,0.190280674929418,0.933333333333333
"60-65%",343,17,0.625,24,22.7333333333333,0.249385209267184,0.933333333333333
"60-65%",343,17,0.625,25,23.7333333333333,0.31578598978471,1.13333333333333
"60-65%",343,17,0.625,26,26.0666666666667,0.389023124844489,1.53333333333333
"60-65%",343,17,0.625,27,26.5333333333333,0.47181695984338,1.4
"60-65%",343,17,0.625,28,27.8666666666667,0.561861165442408,1.4
"60-65%",343,17,0.625,29,28.9333333333333,0.659471421397682,1.66666666666667
"60-65%",343,17,0.625,30,30.2,0.765298774848111,1.86666666666667
"60-65%",343,17,0.625,31,31.2,0.878866817704848,2
"60-65%",343,17,0.625,32,32,1,2
"60-65%",345,18,0.625,1,30.9333333333333,0.878901109816945,0.866666666666667
"60-65%",345,18,0.625,2,29.8666666666667,0.765380354138051,0.2
"60-65%",345,18,0.625,3,29,0.659665356489812,0.2
"60-65%",345,18,0.625,4,26.4666666666667,0.562337274295105,0.0666666666666667
"60-65%",345,18,0.625,5,27,0.471705693995595,0
"60-65%",345,18,0.625,6,24.1333333333333,0.389385419142729,0
"60-65%",345,18,0.625,7,22.6,0.315550705555048,0
"60-65%",345,18,0.625,8,20.2,0.248896638489019,0
"60-65%",345,18,0.625,9,21.2,0.189493850754349,0
"60-65%",345,18,0.625,10,20.4666666666667,0.138725306440218,0
"60-65%",345,18,0.625,11,18.2666666666667,0.0964223924463965,0
"60-65%",345,18,0.625,12,18.4666666666667,0.0609879236476162,0
"60-65%",345,18,0.625,13,17.9333333333333,0.0335709923170114,0
"60-65%",345,18,0.625,14,16.1333333333333,0.0145508103337163,0
"60-65%",345,18,0.625,15,15.9333333333333,0.00210183614053367,0
"60-65%",345,18,0.625,16,16,-0.00192653097146943,0
"60-65%",345,18,0.625,17,16.0666666666667,0.00184104684268696,0
"60-65%",345,18,0.625,18,17.7333333333333,0.0141636447822234,0
"60-65%",345,18,0.625,19,17.4666666666667,0.0331994655831511,0
"60-65%",345,18,0.625,20,17.4,0.0601707034633158,0
"60-65%",345,18,0.625,21,18.2666666666667,0.0960111895068715,0
"60-65%",345,18,0.625,22,19.2,0.139658610384479,0
"60-65%",345,18,0.625,23,20.2,0.189407296487984,0
"60-65%",345,18,0.625,24,21.7333333333333,0.248074438738093,0
"60-65%",345,18,0.625,25,24.2666666666667,0.314976480011673,0
"60-65%",345,18,0.625,26,22.5333333333333,0.389517716759709,0
"60-65%",345,18,0.625,27,26.2,0.470868560517555,0.0666666666666667
"60-65%",345,18,0.625,28,26.4,0.561457468601851,0.0666666666666667
"60-65%",345,18,0.625,29,28.8666666666667,0.660127900631157,0.2
"60-65%",345,18,0.625,30,29.9333333333333,0.765482616779097,0.466666666666667
"60-65%",345,18,0.625,31,31,0.878849671648799,0.933333333333333
"60-65%",345,18,0.625,32,32,1,2
"60-65%",346,19,0.625,1,31,0.878866817704848,0.866666666666667
"60-65%",346,19,0.625,2,30,0.765503300130204,0.466666666666667
"60-65%",346,19,0.625,3,28.8666666666667,0.659989493034331,0.333333333333333
"60-65%",346,19,0.625,4,26.4,0.561994229672151,0
"60-65%",346,19,0.625,5,26.2666666666667,0.471836384024561,0
"60-65%",346,19,0.625,6,24.6,0.389690152721745,0
"60-65%",346,19,0.625,7,25,0.314033972369036,0
"60-65%",346,19,0.625,8,21.2666666666667,0.248636793904497,0
"60-65%",346,19,0.625,9,19.8666666666667,0.190280674929418,0
"60-65%",346,19,0.625,10,20.1333333333333,0.138980967243645,0
"60-65%",346,19,0.625,11,18.6,0.0968442579459319,0
"60-65%",346,19,0.625,12,16.6,0.0599002863663235,0
"60-65%",346,19,0.625,13,15.1333333333333,0.0335657216796306,0
"60-65%",346,19,0.625,14,17.2,0.0124157967033572,0
"60-65%",346,19,0.625,15,15.8,0.00184104684268696,0
"60-65%",346,19,0.625,16,16.2,-0.00150729151772414,0
"60-65%",346,19,0.625,17,15.9333333333333,0.00249484610243096,0
"60-65%",346,19,0.625,18,17.2,0.0131836530261961,0
"60-65%",346,19,0.625,19,18,0.0335709923170114,0
"60-65%",346,19,0.625,20,17.2666666666667,0.0607993936131665,0
"60-65%",346,19,0.625,21,18.7333333333333,0.095209617341249,0
"60-65%",346,19,0.625,22,19.3333333333333,0.138633074104956,0
"60-65%",346,19,0.625,23,21.0666666666667,0.189576404197547,0
"60-65%",346,19,0.625,24,21.4666666666667,0.248802135938653,0
"60-65%",346,19,0.625,25,23.6,0.314631354684761,0
"60-65%",346,19,0.625,26,23.6666666666667,0.389464597490133,0
"60-65%",346,19,0.625,27,25.4,0.47174431263199,0
"60-65%",346,19,0.625,28,26.4,0.561839021599272,0
"60-65%",346,19,0.625,29,28.9333333333333,0.659496750606623,0.133333333333333
"60-65%",346,19,0.625,30,29.9333333333333,0.765401037489158,0.333333333333333
"60-65%",346,19,0.625,31,30.9333333333333,0.878849671648799,0.933333333333333
"60-65%",346,19,0.625,32,32,1,2
"60-65%",349,20,0.625,1,30.9333333333333,0.878883963760896,0.933333333333333
"60-65%",349,20,0.625,2,29.9333333333333,0.765503300130204,0.4
"60-65%",349,20,0.625,3,29,0.659653320843401,0.2
"60-65%",349,20,0.625,4,27.3333333333333,0.561580048197531,0
"60-65%",349,20,0.625,5,24.8666666666667,0.472300871596883,0
"60-65%",349,20,0.625,6,23.8,0.389721356399868,0
"60-65%",349,20,0.625,7,25,0.315376344767266,0
"60-65%",349,20,0.625,8,22.2,0.247825177744375,0
