"bin","tree_id","tree_in_bin","prop1","k","rep","mast","coph","preserved_cherries"
"20-25%",1,1,0.21875,30,4,30,0.757248994936475,1
"20-25%",1,1,0.21875,30,5,30,0.739550657058075,1
"20-25%",1,1,0.21875,30,6,30,0.757248994936475,1
"20-25%",1,1,0.21875,30,7,30,0.757248994936475,1
"20-25%",1,1,0.21875,30,8,30,0.739550657058075,1
"20-25%",1,1,0.21875,30,9,30,0.757248994936475,1
"20-25%",1,1,0.21875,30,10,30,0.739550657058075,1
"20-25%",1,1,0.21875,30,11,30,0.739550657058075,1
"20-25%",1,1,0.21875,30,12,30,0.739550657058075,1
"20-25%",1,1,0.21875,30,13,29,0.757248994936475,0
"20-25%",1,1,0.21875,30,14,30,0.757248994936475,1
"20-25%",1,1,0.21875,30,15,30,0.757248994936475,1
"20-25%",1,1,0.21875,31,1,31,0.87077168272868,1
"20-25%",1,1,0.21875,31,2,31,0.864935905371599,1
"20-25%",1,1,0.21875,31,3,31,0.87077168272868,2
"20-25%",1,1,0.21875,31,4,31,0.87077168272868,1
"20-25%",1,1,0.21875,31,5,31,0.87077168272868,1
"20-25%",1,1,0.21875,31,6,31,0.87077168272868,1
"20-25%",1,1,0.21875,31,7,31,0.864935905371599,2
"20-25%",1,1,0.21875,31,8,31,0.87077168272868,2
"20-25%",1,1,0.21875,31,9,30,0.87077168272868,1
"20-25%",1,1,0.21875,31,10,31,0.87077168272868,1
"20-25%",1,1,0.21875,31,11,31,0.87077168272868,2
"20-25%",1,1,0.21875,31,12,31,0.87077168272868,1
"20-25%",1,1,0.21875,31,13,31,0.864935905371599,2
"20-25%",1,1,0.21875,31,14,30,0.87077168272868,1
"20-25%",1,1,0.21875,31,15,30,0.87077168272868,1
"20-25%",1,1,0.21875,32,1,32,1,2
"20-25%",1,1,0.21875,32,2,32,1,2
"20-25%",1,1,0.21875,32,3,32,1,2
"20-25%",1,1,0.21875,32,4,32,1,2
"20-25%",1,1,0.21875,32,5,32,1,2
"20-25%",1,1,0.21875,32,6,32,1,2
"20-25%",1,1,0.21875,32,7,32,1,2
"20-25%",1,1,0.21875,32,8,32,1,2
"20-25%",1,1,0.21875,32,9,32,1,2
"20-25%",1,1,0.21875,32,10,32,1,2
"20-25%",1,1,0.21875,32,11,32,1,2
"20-25%",1,1,0.21875,32,12,32,1,2
"20-25%",1,1,0.21875,32,13,32,1,2
"20-25%",1,1,0.21875,32,14,32,1,2
"20-25%",1,1,0.21875,32,15,32,1,2
"05-10%",2,1,0.09375,1,1,31,0.817299764263587,1
"05-10%",2,1,0.09375,1,2,31,0.817299764263587,1
"05-10%",2,1,0.09375,1,3,31,0.817299764263587,1
"05-10%",2,1,0.09375,1,4,31,0.817299764263587,2
"05-10%",2,1,0.09375,1,5,31,0.817299764263587,2
"05-10%",2,1,0.09375,1,6,31,0.817299764263587,1
"05-10%",2,1,0.09375,1,7,31,0.817299764263587,2
"05-10%",2,1,0.09375,1,8,31,0.817299764263587,1
"05-10%",2,1,0.09375,1,9,31,0.817299764263587,1
"05-10%",2,1,0.09375,1,10,31,0.77293239650039,1
"05-10%",2,1,0.09375,1,11,31,0.817299764263587,1
"05-10%",2,1,0.09375,1,12,31,0.817299764263587,1
"05-10%",2,1,0.09375,1,13,31,0.817299764263587,1
"05-10%",2,1,0.09375,1,14,31,0.817299764263587,1
"05-10%",2,1,0.09375,1,15,31,0.817299764263587,1
"05-10%",2,1,0.09375,2,1,30,0.685266391234553,1
"05-10%",2,1,0.09375,2,2,30,0.685266391234553,1
"05-10%",2,1,0.09375,2,3,30,0.685266391234553,1
"05-10%",2,1,0.09375,2,4,30,0.685266391234553,2
"05-10%",2,1,0.09375,2,5,30,0.685266391234553,1
"05-10%",2,1,0.09375,2,6,29,0.584584178498986,0
"05-10%",2,1,0.09375,2,7,30,0.685266391234553,1
"05-10%",2,1,0.09375,2,8,29,0.685266391234553,1
"05-10%",2,1,0.09375,2,9,30,0.685266391234553,1
"05-10%",2,1,0.09375,2,10,30,0.685266391234553,2
"05-10%",2,1,0.09375,2,11,30,0.685266391234553,1
"05-10%",2,1,0.09375,2,12,30,0.685266391234553,1
"05-10%",2,1,0.09375,2,13,30,0.685266391234553,2
"05-10%",2,1,0.09375,2,14,30,0.685266391234553,1
"05-10%",2,1,0.09375,2,15,29,0.517493077276099,1
"05-10%",2,1,0.09375,3,1,29,0.581794904765318,1
"05-10%",2,1,0.09375,3,2,29,0.465062828823388,1
"05-10%",2,1,0.09375,3,3,29,0.320213045453258,1
"05-10%",2,1,0.09375,3,4,28,0.465062828823388,1
"05-10%",2,1,0.09375,3,5,29,0.581794904765318,1
"05-10%",2,1,0.09375,3,6,29,0.465062828823388,1
"05-10%",2,1,0.09375,3,7,29,0.465062828823388,1
"05-10%",2,1,0.09375,3,8,29,0.581794904765318,1
"05-10%",2,1,0.09375,3,9,29,0.581794904765318,1
"05-10%",2,1,0.09375,3,10,29,0.581794904765318,1
"05-10%",2,1,0.09375,3,11,29,0.465062828823388,1
"05-10%",2,1,0.09375,3,12,29,0.581794904765318,1
"05-10%",2,1,0.09375,3,13,29,0.581794904765318,1
"05-10%",2,1,0.09375,3,14,29,0.581794904765318,1
"05-10%",2,1,0.09375,3,15,29,0.581794904765318,1
"05-10%",2,1,0.09375,4,1,28,0.49628560299019,1
"05-10%",2,1,0.09375,4,2,28,0.378398352074383,2
"05-10%",2,1,0.09375,4,3,28,0.49628560299019,1
"05-10%",2,1,0.09375,4,4,27,0.378398352074383,1
"05-10%",2,1,0.09375,4,5,27,0.49628560299019,0
"05-10%",2,1,0.09375,4,6,28,0.224557133198107,1
"05-10%",2,1,0.09375,4,7,28,0.49628560299019,1
"05-10%",2,1,0.09375,4,8,28,0.224557133198107,1
"05-10%",2,1,0.09375,4,9,28,0.49628560299019,1
"05-10%",2,1,0.09375,4,10,28,0.49628560299019,1
"05-10%",2,1,0.09375,4,11,28,0.49628560299019,1
"05-10%",2,1,0.09375,4,12,28,0.49628560299019,1
"05-10%",2,1,0.09375,4,13,27,0.49628560299019,0
"05-10%",2,1,0.09375,4,14,28,0.224557133198107,1
"05-10%",2,1,0.09375,4,15,28,0.49628560299019,1
"05-10%",2,1,0.09375,5,1,26,0.310626046103649,0
"05-10%",2,1,0.09375,5,2,27,0.310626046103649,1
"05-10%",2,1,0.09375,5,3,26,0.310626046103649,0
"05-10%",2,1,0.09375,5,4,27,0.310626046103649,2
"05-10%",2,1,0.09375,5,5,27,0.310626046103649,1
"05-10%",2,1,0.09375,5,6,27,0.422971234618149,1
"05-10%",2,1,0.09375,5,7,26,0.422971234618149,0
"05-10%",2,1,0.09375,5,8,27,0.422971234618149,1
"05-10%",2,1,0.09375,5,9,26,0.422971234618149,0
"05-10%",2,1,0.09375,5,10,27,0.422971234618149,1
"05-10%",2,1,0.09375,5,11,27,0.310626046103649,1
"05-10%",2,1,0.09375,5,12,26,0.422971234618149,0
"05-10%",2,1,0.09375,5,13,27,0.422971234618149,1
"05-10%",2,1,0.09375,5,14,26,0.310626046103649,0
"05-10%",2,1,0.09375,5,15,26,0.310626046103649,0
"05-10%",2,1,0.09375,6,1,26,0.358454162950067,1
"05-10%",2,1,0.09375,6,2,26,0.255070455974807,1
"05-10%",2,1,0.09375,6,3,26,0.358454162950067,1
"05-10%",2,1,0.09375,6,4,25,0.255070455974807,0
"05-10%",2,1,0.09375,6,5,26,0.358454162950067,1
"05-10%",2,1,0.09375,6,6,26,0.255070455974807,1
"05-10%",2,1,0.09375,6,7,25,0.358454162950067,0
"05-10%",2,1,0.09375,6,8,26,0.358454162950067,1
"05-10%",2,1,0.09375,6,9,26,0.118740780477316,1
"05-10%",2,1,0.09375,6,10,26,0.358454162950067,1
"05-10%",2,1,0.09375,6,11,26,0.255070455974807,1
"05-10%",2,1,0.09375,6,12,26,0.358454162950067,1
"05-10%",2,1,0.09375,6,13,26,0.118740780477316,1
"05-10%",2,1,0.09375,6,14,26,0.255070455974807,1
"05-10%",2,1,0.09375,6,15,26,0.358454162950067,1
"05-10%",2,1,0.09375,7,1,24,0.300635354882079,0
"05-10%",2,1,0.09375,7,2,25,0.300635354882079,1
"05-10%",2,1,0.09375,7,3,25,0.208128702748613,1
"05-10%",2,1,0.09375,7,4,25,-0.0884523554397821,1
"05-10%",2,1,0.09375,7,5,24,0.300635354882079,0
"05-10%",2,1,0.09375,7,6,25,0.208128702748613,1
"05-10%",2,1,0.09375,7,7,25,0.0846519972189257,1
"05-10%",2,1,0.09375,7,8,24,0.208128702748613,0
"05-10%",2,1,0.09375,7,9,25,0.0846519972189257,1
"05-10%",2,1,0.09375,7,10,25,0.208128702748613,1
"05-10%",2,1,0.09375,7,11,25,0.208128702748613,1
"05-10%",2,1,0.09375,7,12,25,0.300635354882079,1
"05-10%",2,1,0.09375,7,13,25,0.208128702748613,1
"05-10%",2,1,0.09375,7,14,25,0.300635354882079,1
"05-10%",2,1,0.09375,7,15,25,0.208128702748613,1
"05-10%",2,1,0.09375,8,1,24,0.248190193263415,1
"05-10%",2,1,0.09375,8,2,24,0.248190193263415,1
"05-10%",2,1,0.09375,8,3,24,0.167709110363438,1
"05-10%",2,1,0.09375,8,4,24,0.248190193263415,1
"05-10%",2,1,0.09375,8,5,24,0.248190193263415,1
"05-10%",2,1,0.09375,8,6,23,0.248190193263415,0
"05-10%",2,1,0.09375,8,7,24,0.167709110363438,1
"05-10%",2,1,0.09375,8,8,23,0.248190193263415,0
"05-10%",2,1,0.09375,8,9,23,0.248190193263415,0
"05-10%",2,1,0.09375,8,10,24,0.248190193263415,1
"05-10%",2,1,0.09375,8,11,23,0.167709110363438,0
"05-10%",2,1,0.09375,8,12,24,0.167709110363438,1
"05-10%",2,1,0.09375,8,13,23,0.248190193263415,0
"05-10%",2,1,0.09375,8,14,24,0.167709110363438,1
"05-10%",2,1,0.09375,8,15,24,0.248190193263415,1
"05-10%",2,1,0.09375,9,1,23,0.132548757339492,1
"05-10%",2,1,0.09375,9,2,23,0.132548757339492,1
"05-10%",2,1,0.09375,9,3,23,-0.0961272418888531,1
"05-10%",2,1,0.09375,9,4,22,0.132548757339492,0
"05-10%",2,1,0.09375,9,5,23,0.200286157294314,1
"05-10%",2,1,0.09375,9,6,23,0.132548757339492,1
"05-10%",2,1,0.09375,9,7,22,0.200286157294314,0
"05-10%",2,1,0.09375,9,8,23,0.200286157294314,1
"05-10%",2,1,0.09375,9,9,23,0.200286157294314,1
"05-10%",2,1,0.09375,9,10,23,0.132548757339492,1
"05-10%",2,1,0.09375,9,11,22,0.132548757339492,0
"05-10%",2,1,0.09375,9,12,23,0.0362546772529842,1
"05-10%",2,1,0.09375,9,13,23,0.132548757339492,1
"05-10%",2,1,0.09375,9,14,23,0.132548757339492,1
"05-10%",2,1,0.09375,9,15,22,0.0362546772529842,0
"05-10%",2,1,0.09375,10,1,22,0.0193518472405054,1
"05-10%",2,1,0.09375,10,2,22,0.0193518472405054,0
"05-10%",2,1,0.09375,10,3,22,0.0193518472405054,0
"05-10%",2,1,0.09375,10,4,22,0.101876573285443,1
"05-10%",2,1,0.09375,10,5,22,0.156416700039732,1
"05-10%",2,1,0.09375,10,6,22,0.101876573285443,1
"05-10%",2,1,0.09375,10,7,22,0.156416700039732,1
"05-10%",2,1,0.09375,10,8,21,0.101876573285443,0
"05-10%",2,1,0.09375,10,9,23,0.0193518472405054,1
"05-10%",2,1,0.09375,10,10,23,0.0193518472405054,1
"05-10%",2,1,0.09375,10,11,21,0.101876573285443,0
"05-10%",2,1,0.09375,10,12,22,0.101876573285443,1
"05-10%",2,1,0.09375,10,13,21,0.101876573285443,0
"05-10%",2,1,0.09375,10,14,23,-0.0957879396839318,1
"05-10%",2,1,0.09375,10,15,22,0.0193518472405054,1
"05-10%",2,1,0.09375,11,1,20,0.00648380918255099,0
"05-10%",2,1,0.09375,11,2,22,0.00648380918255099,1
"05-10%",2,1,0.09375,11,3,20,0.075229434691035,0
"05-10%",2,1,0.09375,11,4,20,0.075229434691035,0
"05-10%",2,1,0.09375,11,5,21,0.00648380918255099,1
"05-10%",2,1,0.09375,11,6,20,0.075229434691035,0
"05-10%",2,1,0.09375,11,7,20,0.116294342966095,0
"05-10%",2,1,0.09375,11,8,21,0.075229434691035,1
"05-10%",2,1,0.09375,11,9,20,0.075229434691035,0
"05-10%",2,1,0.09375,11,10,20,0.075229434691035,0
"05-10%",2,1,0.09375,11,11,21,0.00648380918255099,0
"05-10%",2,1,0.09375,11,12,20,0.075229434691035,0
"05-10%",2,1,0.09375,11,13,21,0.075229434691035,1
"05-10%",2,1,0.09375,11,14,20,0.075229434691035,0
"05-10%",2,1,0.09375,11,15,21,0.075229434691035,1
"05-10%",2,1,0.09375,12,1,19,0.0523421705785976,0
"05-10%",2,1,0.09375,12,2,19,0.0797756144756474,0
"05-10%",2,1,0.09375,12,3,19,0.0797756144756474,0
"05-10%",2,1,0.09375,12,4,20,0.0797756144756474,1
"05-10%",2,1,0.09375,12,5,23,0.0797756144756474,1
"05-10%",2,1,0.09375,12,6,19,-0.00263315527025089,0
"05-10%",2,1,0.09375,12,7,19,0.0523421705785976,0
"05-10%",2,1,0.09375,12,8,21,-0.0866176264187326,1
"05-10%",2,1,0.09375,12,9,19,0.0523421705785976,0
"05-10%",2,1,0.09375,12,10,19,0.0523421705785976,0
"05-10%",2,1,0.09375,12,11,20,-0.00263315527025089,0
"05-10%",2,1,0.09375,12,12,19,0.0523421705785976,0
"05-10%",2,1,0.09375,12,13,19,0.0797756144756474,0
"05-10%",2,1,0.09375,12,14,20,0.0797756144756474,1
"05-10%",2,1,0.09375,12,15,19,0.0523421705785976,0
"05-10%",2,1,0.09375,13,1,19,0.0330760290616358,0
"05-10%",2,1,0.09375,13,2,17,0.0468045870743109,0
"05-10%",2,1,0.09375,13,3,20,-0.00814171371115098,1
"05-10%",2,1,0.09375,13,4,19,0.0468045870743109,1
"05-10%",2,1,0.09375,13,5,18,0.0468045870743109,0
"05-10%",2,1,0.09375,13,6,18,0.0330760290616358,0
"05-10%",2,1,0.09375,13,7,18,0.0330760290616358,0
"05-10%",2,1,0.09375,13,8,19,-0.00814171371115098,1
"05-10%",2,1,0.09375,13,9,18,0.0330760290616358,0
"05-10%",2,1,0.09375,13,10,18,0.0468045870743109,1
"05-10%",2,1,0.09375,13,11,19,-0.00814171371115098,0
"05-10%",2,1,0.09375,13,12,20,-0.00814171371115098,1
"05-10%",2,1,0.09375,13,13,18,0.0330760290616358,0
"05-10%",2,1,0.09375,13,14,18,0.0330760290616358,0
"05-10%",2,1,0.09375,13,15,19,-0.00814171371115098,0
"05-10%",2,1,0.09375,14,1,17,0.0173690222502365,0
"05-10%",2,1,0.09375,14,2,19,-0.0101025470980827,1
"05-10%",2,1,0.09375,14,3,18,-0.0101025470980827,0
"05-10%",2,1,0.09375,14,4,17,0.0173690222502365,0
"05-10%",2,1,0.09375,14,5,17,0.0173690222502365,0
"05-10%",2,1,0.09375,14,6,21,0.0173690222502365,1
"05-10%",2,1,0.09375,14,7,19,-0.0101025470980827,0
"05-10%",2,1,0.09375,14,8,18,-0.0101025470980827,0
"05-10%",2,1,0.09375,14,9,19,0.0173690222502365,1
"05-10%",2,1,0.09375,14,10,19,0.0173690222502365,0
"05-10%",2,1,0.09375,14,11,18,-0.0101025470980827,1
"05-10%",2,1,0.09375,14,12,18,-0.0101025470980827,0
"05-10%",2,1,0.09375,14,13,17,-0.0101025470980827,0
"05-10%",2,1,0.09375,14,14,16,0.0173690222502365,0
"05-10%",2,1,0.09375,14,15,18,-0.0101025470980827,0
"05-10%",2,1,0.09375,15,1,19,-0.00853312789059399,1
"05-10%",2,1,0.09375,15,2,18,-0.00853312789059399,1
"05-10%",2,1,0.09375,15,3,16,-0.00853312789059399,0
"05-10%",2,1,0.09375,15,4,16,-0.00853312789059399,0
"05-10%",2,1,0.09375,15,5,16,0.00520050967492344,0
"05-10%",2,1,0.09375,15,6,16,-0.00853312789059399,0
"05-10%",2,1,0.09375,15,7,16,0.00520050967492344,0
"05-10%",2,1,0.09375,15,8,20,-0.049827287912244,1
"05-10%",2,1,0.09375,15,9,17,0.00520050967492344,1
"05-10%",2,1,0.09375,15,10,16,0.00520050967492344,0
"05-10%",2,1,0.09375,15,11,16,-0.049827287912244,0
"05-10%",2,1,0.09375,15,12,19,-0.049827287912244,1
"05-10%",2,1,0.09375,15,13,17,0.00520050967492344,0
"05-10%",2,1,0.09375,15,14,16,-0.00853312789059399,1
"05-10%",2,1,0.09375,15,15,18,-0.049827287912244,1
"05-10%",2,1,0.09375,16,1,15,-0.00343317515823387,0
"05-10%",2,1,0.09375,16,2,15,-0.00343317515823387,0
"05-10%",2,1,0.09375,16,3,15,-0.00343317515823387,0
"05-10%",2,1,0.09375,16,4,16,-0.00343317515823387,1
"05-10%",2,1,0.09375,16,5,15,-0.00343317515823387,0
"05-10%",2,1,0.09375,16,6,15,-0.00343317515823387,0
"05-10%",2,1,0.09375,16,7,16,-0.00343317515823387,0
"05-10%",2,1,0.09375,16,8,17,-0.00343317515823387,0
"05-10%",2,1,0.09375,16,9,15,-0.00343317515823387,0
"05-10%",2,1,0.09375,16,10,18,-0.00343317515823387,0
"05-10%",2,1,0.09375,16,11,16,-0.00343317515823387,0
"05-10%",2,1,0.09375,16,12,18,-0.00343317515823387,1
"05-10%",2,1,0.09375,16,13,18,-0.00343317515823387,1
"05-10%",2,1,0.09375,16,14,17,-0.0309174529903095,1
"05-10%",2,1,0.09375,16,15,15,-0.00343317515823387,0
"05-10%",2,1,0.09375,17,1,17,0.00520050967492344,0
"05-10%",2,1,0.09375,17,2,16,-0.00853312789059399,0
"05-10%",2,1,0.09375,17,3,16,0.00520050967492344,0
"05-10%",2,1,0.09375,17,4,15,-0.00853312789059399,0
"05-10%",2,1,0.09375,17,5,18,-0.00853312789059399,0
"05-10%",2,1,0.09375,17,6,18,-0.00853312789059399,0
"05-10%",2,1,0.09375,17,7,17,-0.00853312789059399,1
"05-10%",2,1,0.09375,17,8,18,0.00520050967492344,0
"05-10%",2,1,0.09375,17,9,17,0.00520050967492344,1
"05-10%",2,1,0.09375,17,10,18,0.00520050967492344,0
"05-10%",2,1,0.09375,17,11,16,-0.00853312789059399,0
"05-10%",2,1,0.09375,17,12,17,-0.049827287912244,0
"05-10%",2,1,0.09375,17,13,19,0.00520050967492344,0
"05-10%",2,1,0.09375,17,14,21,-0.00853312789059399,1
"05-10%",2,1,0.09375,17,15,16,0.00520050967492344,0
"05-10%",2,1,0.09375,18,1,17,-0.0101025470980827,0
"05-10%",2,1,0.09375,18,2,18,-0.0653389924036675,0
"05-10%",2,1,0.09375,18,3,21,-0.0101025470980827,1
"05-10%",2,1,0.09375,18,4,19,0.0173690222502365,1
"05-10%",2,1,0.09375,18,5,18,-0.0101025470980827,1
"05-10%",2,1,0.09375,18,6,17,-0.0101025470980827,0
"05-10%",2,1,0.09375,18,7,16,0.0173690222502365,0
"05-10%",2,1,0.09375,18,8,18,0.0173690222502365,0
"05-10%",2,1,0.09375,18,9,17,0.0173690222502365,0
"05-10%",2,1,0.09375,18,10,15,0.0173690222502365,0
"05-10%",2,1,0.09375,18,11,20,-0.0101025470980827,1
"05-10%",2,1,0.09375,18,12,18,0.0173690222502365,1
"05-10%",2,1,0.09375,18,13,16,0.0173690222502365,0
"05-10%",2,1,0.09375,18,14,16,0.0173690222502365,0
"05-10%",2,1,0.09375,18,15,17,-0.0653389924036675,0
"05-10%",2,1,0.09375,19,1,20,-0.00814171371115098,1
"05-10%",2,1,0.09375,19,2,18,0.0468045870743109,0
"05-10%",2,1,0.09375,19,3,18,0.0330760290616358,0
"05-10%",2,1,0.09375,19,4,18,-0.0775594895887428,0
"05-10%",2,1,0.09375,19,5,18,0.0330760290616358,0
"05-10%",2,1,0.09375,19,6,18,0.0330760290616358,0
"05-10%",2,1,0.09375,19,7,18,0.0330760290616358,0
"05-10%",2,1,0.09375,19,8,18,-0.00814171371115098,0
"05-10%",2,1,0.09375,19,9,19,0.0468045870743109,1
"05-10%",2,1,0.09375,19,10,19,0.0330760290616358,1
"05-10%",2,1,0.09375,19,11,18,0.0330760290616358,0
"05-10%",2,1,0.09375,19,12,18,-0.0775594895887428,0
"05-10%",2,1,0.09375,19,13,18,0.0330760290616358,0
"05-10%",2,1,0.09375,19,14,18,-0.00814171371115098,0
"05-10%",2,1,0.09375,19,15,19,0.0330760290616358,0
"05-10%",2,1,0.09375,20,1,20,0.0523421705785976,1
"05-10%",2,1,0.09375,20,2,19,-0.0866176264187326,0
"05-10%",2,1,0.09375,20,3,19,0.0523421705785976,0
"05-10%",2,1,0.09375,20,4,19,0.0523421705785976,0
"05-10%",2,1,0.09375,20,5,20,0.0523421705785976,1
"05-10%",2,1,0.09375,20,6,19,0.0797756144756474,0
"05-10%",2,1,0.09375,20,7,20,0.0523421705785976,1
"05-10%",2,1,0.09375,20,8,19,0.0797756144756474,0
"05-10%",2,1,0.09375,20,9,20,-0.00263315527025089,1
"05-10%",2,1,0.09375,20,10,19,-0.00263315527025089,0
"05-10%",2,1,0.09375,20,11,20,-0.00263315527025089,1
"05-10%",2,1,0.09375,20,12,20,0.0523421705785976,1
"05-10%",2,1,0.09375,20,13,22,-0.00263315527025089,1
"05-10%",2,1,0.09375,20,14,20,-0.00263315527025089,0
"05-10%",2,1,0.09375,20,15,20,0.0797756144756474,1
"05-10%",2,1,0.09375,21,1,22,0.075229434691035,1
"05-10%",2,1,0.09375,21,2,20,0.116294342966095,0
"05-10%",2,1,0.09375,21,3,21,0.075229434691035,1
"05-10%",2,1,0.09375,21,4,20,0.075229434691035,0
"05-10%",2,1,0.09375,21,5,22,0.075229434691035,1
"05-10%",2,1,0.09375,21,6,20,0.075229434691035,0
"05-10%",2,1,0.09375,21,7,21,0.00648380918255099,1
"05-10%",2,1,0.09375,21,8,21,0.075229434691035,1
"05-10%",2,1,0.09375,21,9,21,0.116294342966095,1
"05-10%",2,1,0.09375,21,10,20,0.075229434691035,0
"05-10%",2,1,0.09375,21,11,20,0.075229434691035,0
"05-10%",2,1,0.09375,21,12,20,0.116294342966095,0
"05-10%",2,1,0.09375,21,13,21,0.075229434691035,1
"05-10%",2,1,0.09375,21,14,20,0.00648380918255099,0
"05-10%",2,1,0.09375,21,15,20,0.00648380918255099,0
"05-10%",2,1,0.09375,22,1,21,0.0193518472405054,0
"05-10%",2,1,0.09375,22,2,21,0.156416700039732,0
"05-10%",2,1,0.09375,22,3,21,0.101876573285443,0
"05-10%",2,1,0.09375,22,4,22,0.156416700039732,1
"05-10%",2,1,0.09375,22,5,22,0.101876573285443,1
"05-10%",2,1,0.09375,22,6,21,0.101876573285443,0
"05-10%",2,1,0.09375,22,7,22,0.101876573285443,1
"05-10%",2,1,0.09375,22,8,21,0.101876573285443,0
"05-10%",2,1,0.09375,22,9,21,0.156416700039732,0
"05-10%",2,1,0.09375,22,10,22,0.101876573285443,1
"05-10%",2,1,0.09375,22,11,21,0.156416700039732,0
"05-10%",2,1,0.09375,22,12,22,0.156416700039732,1
"05-10%",2,1,0.09375,22,13,22,0.101876573285443,1
"05-10%",2,1,0.09375,22,14,23,0.101876573285443,0
"05-10%",2,1,0.09375,22,15,22,0.156416700039732,1
"05-10%",2,1,0.09375,23,1,23,0.200286157294314,1
"05-10%",2,1,0.09375,23,2,23,0.200286157294314,1
"05-10%",2,1,0.09375,23,3,23,0.0362546772529842,1
"05-10%",2,1,0.09375,23,4,23,0.0362546772529842,1
"05-10%",2,1,0.09375,23,5,23,0.0362546772529842,1
"05-10%",2,1,0.09375,23,6,22,0.132548757339492,0
"05-10%",2,1,0.09375,23,7,22,0.200286157294314,0
"05-10%",2,1,0.09375,23,8,23,0.132548757339492,1
"05-10%",2,1,0.09375,23,9,22,0.0362546772529842,0
"05-10%",2,1,0.09375,23,10,23,0.0362546772529842,1
"05-10%",2,1,0.09375,23,11,22,0.132548757339492,0
"05-10%",2,1,0.09375,23,12,22,0.132548757339492,0
"05-10%",2,1,0.09375,23,13,23,0.0362546772529842,0
"05-10%",2,1,0.09375,23,14,23,0.132548757339492,1
"05-10%",2,1,0.09375,23,15,23,0.132548757339492,1
"05-10%",2,1,0.09375,24,1,24,0.0577126084167665,1
"05-10%",2,1,0.09375,24,2,24,0.167709110363438,1
"05-10%",2,1,0.09375,24,3,24,0.248190193263415,1
"05-10%",2,1,0.09375,24,4,23,0.248190193263415,0
"05-10%",2,1,0.09375,24,5,23,0.167709110363438,0
"05-10%",2,1,0.09375,24,6,24,0.248190193263415,1
"05-10%",2,1,0.09375,24,7,23,0.248190193263415,0
"05-10%",2,1,0.09375,24,8,23,0.248190193263415,0
"05-10%",2,1,0.09375,24,9,24,0.167709110363438,1
"05-10%",2,1,0.09375,24,10,23,0.248190193263415,0
"05-10%",2,1,0.09375,24,11,24,0.248190193263415,1
"05-10%",2,1,0.09375,24,12,24,0.0577126084167665,1
"05-10%",2,1,0.09375,24,13,24,0.0577126084167665,1
"05-10%",2,1,0.09375,24,14,23,0.248190193263415,0
"05-10%",2,1,0.09375,24,15,24,0.0577126084167665,1
"05-10%",2,1,0.09375,25,1,25,0.208128702748613,1
"05-10%",2,1,0.09375,25,2,24,0.208128702748613,0
"05-10%",2,1,0.09375,25,3,24,0.300635354882079,0
"05-10%",2,1,0.09375,25,4,25,0.300635354882079,1
"05-10%",2,1,0.09375,25,5,24,0.208128702748613,0
"05-10%",2,1,0.09375,25,6,24,0.208128702748613,0
"05-10%",2,1,0.09375,25,7,24,0.300635354882079,0
"05-10%",2,1,0.09375,25,8,25,0.208128702748613,1
"05-10%",2,1,0.09375,25,9,24,0.300635354882079,0
"05-10%",2,1,0.09375,25,10,25,0.0846519972189257,1
"05-10%",2,1,0.09375,25,11,24,0.208128702748613,0
"05-10%",2,1,0.09375,25,12,25,0.208128702748613,1
"05-10%",2,1,0.09375,25,13,25,0.300635354882079,1
"05-10%",2,1,0.09375,25,14,25,0.208128702748613,1
"05-10%",2,1,0.09375,25,15,25,0.208128702748613,1
"05-10%",2,1,0.09375,26,1,25,0.255070455974807,0
"05-10%",2,1,0.09375,26,2,26,0.358454162950067,1
"05-10%",2,1,0.09375,26,3,25,0.358454162950067,0
"05-10%",2,1,0.09375,26,4,26,0.255070455974807,1
"05-10%",2,1,0.09375,26,5,26,0.358454162950067,1
"05-10%",2,1,0.09375,26,6,26,0.255070455974807,1
"05-10%",2,1,0.09375,26,7,26,0.255070455974807,1
"05-10%",2,1,0.09375,26,8,26,0.118740780477316,1
"05-10%",2,1,0.09375,26,9,25,0.255070455974807,0
"05-10%",2,1,0.09375,26,10,26,0.255070455974807,1
"05-10%",2,1,0.09375,26,11,25,0.255070455974807,0
"05-10%",2,1,0.09375,26,12,26,0.255070455974807,1
"05-10%",2,1,0.09375,26,13,26,0.358454162950067,2
"05-10%",2,1,0.09375,26,14,25,0.358454162950067,0
"05-10%",2,1,0.09375,26,15,25,0.255070455974807,0
"05-10%",2,1,0.09375,27,1,27,0.422971234618149,1
"05-10%",2,1,0.09375,27,2,27,0.310626046103649,1
"05-10%",2,1,0.09375,27,3,26,0.163145455588931,0
"05-10%",2,1,0.09375,27,4,27,0.422971234618149,1
"05-10%",2,1,0.09375,27,5,27,0.422971234618149,1
"05-10%",2,1,0.09375,27,6,27,0.310626046103649,1
"05-10%",2,1,0.09375,27,7,27,0.422971234618149,1
"05-10%",2,1,0.09375,27,8,27,0.310626046103649,1
"05-10%",2,1,0.09375,27,9,27,0.422971234618149,1
"05-10%",2,1,0.09375,27,10,26,0.310626046103649,0
"05-10%",2,1,0.09375,27,11,27,0.310626046103649,1
"05-10%",2,1,0.09375,27,12,27,0.422971234618149,1
"05-10%",2,1,0.09375,27,13,27,0.310626046103649,1
